C,dphi,tau,C_cl,dphi_cl,tau_cl,F_res,F_cap,B,S,zone,phi_lock_T_cl,C_hat_cl,theta_C_cl,pi_gate_ok_cl,phi_lock_ok_cl,G_phi,phase_type,inversion_flag,F_phi,C_phi_signed,R_combo_signed_raw,R_combo_signed_unit
0.0979333563768625,1.2803030303030305,0.8561159420289856,0.0979333563768625,1.2803030303030305,0.8561159420289856,0.0654862994667705,0.0654862994667705,0.1395,0.8606,fragmentiert,2.5683478260869568,0.0266991649648687,0.62,False,True,0.2864248886357962,interference,0,0.01875690603194014,0.02805055069397258,0.1915272459340687,0.011199820912996533
0.0979333563768625,1.2949494949494949,0.8561159420289856,0.0979333563768625,1.2949494949494949,0.8561159420289856,0.0647456197926143,0.0647456197926143,0.1365,0.8636,fragmentiert,2.5683478260869568,0.0253882755997164,0.62,False,True,0.2723618517984401,interference,0,0.017634236902554164,0.026673310295638842,0.18006364281741707,0.010529470847145516
0.0979333563768625,1.3095959595959596,0.8561159420289856,0.0979333563768625,1.3095959595959596,0.8561159420289856,0.064021507577425,0.064021507577425,0.1336,0.8665,fragmentiert,2.5683478260869568,0.024071940066293,0.62,False,True,0.2582403892334412,interference,0,0.016532939036105938,0.025290348069698286,0.16881826221175028,0.009871881644796163
0.0979333563768625,1.3242424242424242,0.8561159420289856,0.0979333563768625,1.3242424242424242,0.8561159420289856,0.0633134131000241,0.0633134131000241,0.1309,0.8692,fragmentiert,2.5683478260869568,0.0227504407384365,0.62,False,True,0.24406353020763888,interference,0,0.015452495110686451,0.023901960682419843,0.1577858217298598,0.009226744411041958
0.0979333563768625,1.3388888888888888,0.8561159420289856,0.0979333563768625,1.3388888888888888,0.8561159420289856,0.0626208106934225,0.0626208106934225,0.1281,0.872,fragmentiert,2.5683478260869568,0.0214240610976964,0.62,False,True,0.22983431587124817,interference,0,0.014392411185025702,0.02250844596385133,0.14696127772483897,0.008593764211646114
0.0979333563768625,1.3535353535353536,0.8561159420289856,0.0979333563768625,1.3535353535353536,0.8561159420289856,0.0619431974433818,0.0619431974433818,0.1254,0.8747,fragmentiert,2.5683478260869568,0.0200930856725231,0.62,False,True,0.21555579860548854,interference,0,0.01335221539308562,0.02111010284393051,0.1363398119605363,0.00797265929357788
0.0979333563768625,1.3681818181818182,0.8561159420289856,0.0979333563768625,1.3681818181818182,0.8561159420289856,0.0612800919705659,0.0612800919705659,0.123,0.8771,fragmentiert,2.5683478260869568,0.0187577999772322,0.62,False,True,0.2012310413678025,interference,0,0.01233145672235169,0.019707231288360164,0.12591681913666247,0.0073631603555259035
0.0979333563768625,1.3828282828282827,0.8561159420289856,0.0979333563768625,1.3828282828282827,0.8561159420289856,0.0606310332900888,0.0606310332900888,0.1195,0.8806,fragmentiert,2.5683478260869568,0.0174184904507571,0.62,False,True,0.18686311703480377,interference,0,0.011329703869626947,0.018300132234260802,0.11568789520527129,0.006765009864688258
0.0979333563768625,1.397474747474747,0.8561159420289856,0.0979333563768625,1.397474747474747,0.8561159420289856,0.0599955797427767,0.0599955797427767,0.1187,0.8814,fragmentiert,2.5683478260869568,0.0160754443952039,0.62,False,True,0.17245510774309986,interference,0,0.010346544168650296,0.01688910752561522,0.10564882642064491,0.006177961416449337
0.0979333563768625,1.412121212121212,0.8561159420289856,0.0979333563768625,1.412121212121212,0.8561159420289856,0.059373307992941,0.059373307992941,0.1153,0.8848,fragmentiert,2.5683478260869568,0.0147289499142205,0.62,False,True,0.1580101042281258,interference,0,0.009381582584333222,0.015474459848518233,0.0957955790694181,0.0056017791338346425
0.0979333563768625,1.426767676767677,0.8561159420289856,0.0979333563768625,1.426767676767677,0.8561159420289856,0.0587638120878807,0.0587638120878807,0.1131,0.887,fragmentiert,2.5683478260869568,0.013379295851194,0.62,False,True,0.14353120516113763,interference,0,0.008434440768836144,0.014056492666246256,0.08612428983215016,0.005036237103890356
0.0979333563768625,1.4414141414141413,0.8561159420289856,0.0979333563768625,1.4414141414141413,0.8561159420289856,0.0581667025747243,0.0581667025747243,0.1107,0.8894,fragmentiert,2.5683478260869568,0.0120267717272898,0.62,False,True,0.1290215164844981,interference,0,0.007504756175093689,0.012635510154159594,0.0766312567315088,0.00448111884836586
0.0979333563768625,1.456060606060606,0.8561159420289856,0.0979333563768625,1.456060606060606,0.8561159420289856,0.0575816056705734,0.0575816056705734,0.1084,0.8917,fragmentiert,2.5683478260869568,0.0106716676793444,0.62,False,True,0.11448415074540484,interference,0,0.006592181223752384,0.011211817134452181,0.06731293062584999,0.003936216826289036
0.0979333563768625,1.4707070707070706,0.8561159420289856,0.0979333563768625,1.4707070707070706,0.8561159420289856,0.0570081624822332,0.0570081624822332,0.1062,0.8939,fragmentiert,2.5683478260869568,0.0093142743976271,0.62,False,True,0.09992222642820461,interference,0,0.005696382519805585,0.009785719010762911,0.05816590721025675,0.003401331966215938
0.0979333563768625,1.4853535353535352,0.8561159420289856,0.0979333563768625,1.4853535353535352,0.8561159420289856,0.0564460282721058,0.0564460282721058,0.104,0.8961,fragmentiert,2.5683478260869568,0.0079548830634823,0.62,False,True,0.08533886728542893,interference,0,0.004817040115502806,0.008357521702661684,0.049186919490087765,0.0028762732261111206
0.0979333563768625,1.5,0.8561159420289856,0.0979333563768625,1.5,0.8561159420289856,0.0558948717670919,0.0558948717670919,0.1019,0.8982,fragmentiert,2.5683478260869568,0.0065937852868668,0.62,False,True,0.0707372016677029,interference,0,0.003953846816379173,0.006927531580025141,0.040372830694826535,0.0023608571789751572
0.0999963886673293,0.05,0.8561159420289856,0.0999963886673293,0.05,0.8561159420289856,1.712170049668544,1.712170049668544,0.98,0.0201,kohärent,2.5683478260869568,0.0962020375542888,0.62,False,True,0.9987502603949663,inphase,0,1.7100302829469205,0.09987141922005138,17.10092040059462,1.0
0.0999963886673293,0.0646464646464646,0.8561159420289856,0.0999963886673293,0.0646464646464646,0.8561159420289856,1.3242565227905154,1.3242565227905154,0.967,0.0331,kohärent,2.5683478260869568,0.0961212119257267,0.62,False,True,0.9979111449289617,inphase,0,1.3214903428375289,0.09978751070377603,13.215380679735333,0.7727876845316359
0.0999963886673293,0.0792929292929292,0.8561159420289856,0.0999963886673293,0.0792929292929292,0.8561159420289856,1.079648630045771,1.079648630045771,0.9538,0.0463,kohärent,2.5683478260869568,0.0960197668465641,0.62,False,True,0.9968579624620909,inphase,0,1.0762563335224151,0.09968219626048119,10.762952021226825,0.6293785228573184
0.0999963886673293,0.0939393939393939,0.8561159420289856,0.0999963886673293,0.0939393939393939,0.8561159420289856,0.911316316759064,0.911316316759064,0.9405,0.0596,kohärent,2.5683478260869568,0.0958977240783015,0.62,False,True,0.9955909389178877,inphase,0,0.9072982674533477,0.0995554984817044,9.073310341954171,0.5305743860218588
0.0999963886673293,0.1085858585858585,0.8561159420289856,0.0999963886673293,0.1085858585858585,0.8561159420289856,0.7883945810101674,0.7883945810101674,0.9267,0.0734,kohärent,2.5683478260869568,0.0957551098009545,0.62,False,True,0.994110346092024,inphase,0,0.7837512097850937,0.09940744454603127,7.837795146707734,0.4583259241669357
0.0999963886673293,0.1232323232323232,0.8561159420289856,0.0999963886673293,0.1232323232323232,0.8561159420289856,0.6946919463819093,0.6946919463819093,0.913,0.0871,kohärent,2.5683478260869568,0.0955919546074379,0.62,False,True,0.9924165015940056,inphase,0,0.689423751113865,0.0992380662132654,6.894486493981885,0.4031646445031201
0.0999963886673293,0.1378787878787878,0.8561159420289856,0.0999963886673293,0.1378787878787878,0.8561159420289856,0.6208968311984834,0.6208968311984834,0.8991,0.101,kohärent,2.5683478260869568,0.095408293497003,0.62,False,True,0.9905097687790405,inphase,0,0.6150043767060487,0.0990473998176154,6.150265873621317,0.35964531320825655
0.0999963886673293,0.1525252525252525,0.8561159420289856,0.0999963886673293,0.1525252525252525,0.8561159420289856,0.5612742878052512,0.5612742878052512,0.8853,0.1148,kohärent,2.5683478260869568,0.0952041658677298,0.62,False,True,0.9883905566700938,inphase,0,0.5547582057684427,0.09883548625990066,5.547782406562974,0.3244142582156029
0.0999963886673293,0.1671717171717171,0.8561159420289856,0.0999963886673293,0.1671717171717171,0.8561159420289856,0.5120991991455768,0.5120991991455768,0.8714,0.1287,kohärent,2.5683478260869568,0.0949796155080755,0.62,False,True,0.9860593198701452,inphase,0,0.5049601880155334,0.09860237099877742,5.049784244663562,0.2952931261224966
0.0999963886673293,0.1818181818181818,0.8561159420289856,0.0999963886673293,0.1818181818181818,0.8561159420289856,0.4708467636588496,0.4708467636588496,0.8576,0.1425,kohärent,2.5683478260869568,0.0947346905874809,0.62,False,True,0.9835165584646711,inphase,0,0.4630855885579801,0.09834810404098734,4.631023127230983,0.27080548992380293
0.0999963886673293,0.1964646464646464,0.8561159420289856,0.0999963886673293,0.1964646464646464,0.8561159420289856,0.4357450769079329,0.4357450769079329,0.8439,0.1562,kohärent,2.5683478260869568,0.0944694436460381,0.62,False,True,0.9807628179143679,inphase,0,0.42736256952053725,0.09807273993063025,4.2737800356200735,0.2499152054687927
0.0999963886673293,0.211111111111111,0.8561159420289856,0.0999963886673293,0.211111111111111,0.8561159420289856,0.4055139591320237,0.4055139591320237,0.83,0.1701,kohärent,2.5683478260869568,0.0941839315832188,0.62,False,True,0.9777986889381424,inphase,0,0.39651101758540824,0.0977763377374635,3.965253374344667,0.2318736817350948
0.0999963886673293,0.2257575757575757,0.8561159420289856,0.0999963886673293,0.2257575757575757,0.8561159420289856,0.3792054472420266,0.3792054472420266,0.8162,0.1839,kohärent,2.5683478260869568,0.0938782156456696,0.62,False,True,0.974624807386394,inphase,0,0.3695830359781316,0.09745896104423081,3.695963833330726,0.21612660294016764
0.0999963886673293,0.2404040404040404,0.8561159420289856,0.0999963886673293,0.2404040404040404,0.8561159420289856,0.3561025943638358,0.3561025943638358,0.8026,0.1975,kohärent,2.5683478260869568,0.0935523614140728,0.62,False,True,0.9712418541046152,inphase,0,0.3458617440013956,0.09712067793302263,3.458742346706318,0.20225474803017346
0.0999963886673293,0.255050505050505,0.8561159420289856,0.0999963886673293,0.255050505050505,0.8561159420289856,0.335653138449873,0.335653138449873,0.7886,0.2115,regulativ,2.5683478260869568,0.0932064387890789,0.62,False,True,0.9676505547873399,inphase,0,0.3247949456371314,0.09676156097067165,3.2480667548671986,0.18993520107574205
0.0999963886673293,0.2696969696969696,0.8561159420289856,0.0999963886673293,0.2696969696969696,0.8561159420289856,0.3174247844891121,0.3174247844891121,0.7748,0.2253,regulativ,2.5683478260869568,0.0928405219763114,0.62,False,True,0.9638516798224708,inphase,0,0.30595041174711646,0.09638168719318602,3.059614610333186,0.17891520097519426
0.0999963886673293,0.2843434343434343,0.8561159420289856,0.0999963886673293,0.2843434343434343,0.8561159420289856,0.3010743071353213,0.3010743071353213,0.7607,0.2394,regulativ,2.5683478260869568,0.0924546894704492,0.62,False,True,0.9598460441260197,inphase,0,0.28898498269182044,0.09598113808922397,2.889954192778136,0.16899407313056955
0.0999963886673293,0.298989898989899,0.8561159420289856,0.0999963886673293,0.298989898989899,0.8561159420289856,0.2863257346574085,0.2863257346574085,0.7471,0.253,regulativ,2.5683478260869568,0.0920490240383875,0.62,False,True,0.9556345069672957,inphase,0,0.27362275227138133,0.0955599995826133,2.736326340560927,0.16001047174430338
0.0999963886673293,0.3136363636363636,0.8561159420289856,0.0999963886673293,0.3136363636363636,0.8561159420289856,0.2729546455993331,0.2729546455993331,0.7333,0.2668,regulativ,2.5683478260869568,0.0916236127014838,0.62,False,True,0.9512179717845791,inphase,0,0.2596393643761762,0.09511836201391945,2.596487411559947,0.15183319673657236
0.0999963886673293,0.3282828282828282,0.8561159420289856,0.0999963886673293,0.3282828282828282,0.8561159420289856,0.2607766691033629,0.2607766691033629,0.7195,0.2806,regulativ,2.5683478260869568,0.0911785467168901,0.62,False,True,0.94659738599132,inphase,0,0.24685051330076674,0.09465632012106596,2.468594282159487,0.14435446890178208
0.0999963886673293,0.3429292929292929,0.8561159420289856,0.0999963886673293,0.3429292929292929,0.8561159420289856,0.2496389321313488,0.2496389321313488,0.7058,0.2943,regulativ,2.5683478260869568,0.0907139215579769,0.62,False,True,0.9417737407729043,inphase,0,0.23510339095589355,0.09417397301901197,2.3511188162808754,0.13748492836672838
0.0999963886673293,0.3575757575757575,0.8561159420289856,0.0999963886673293,0.3575757575757575,0.8561159420289856,0.239413608640093,0.239413608640093,0.6916,0.3085,regulativ,2.5683478260869568,0.0902298368938528,0.62,False,True,0.9367480708740286,inphase,0,0.22427023603459678,0.0936714241784903,2.24278335471399,0.1311498622399298
0.0999963886673293,0.3722222222222222,0.8561159420289856,0.0999963886673293,0.3722222222222222,0.8561159420289856,0.2299929917465208,0.2299929917465208,0.6781,0.322,regulativ,2.5683478260869568,0.0897263965679841,0.62,False,True,0.9315214543767327,inphase,0,0.21424340616817494,0.09314878140381162,2.142511434897172,0.12528632288252006
0.0999963886673293,0.3868686868686868,0.8561159420289856,0.0999963886673293,0.3868686868686868,0.8561159420289856,0.2212856852704776,0.2212856852704776,0.6643,0.3358,regulativ,2.5683478260869568,0.0892037085759184,0.62,False,True,0.9260950124691343,inphase,0,0.20493156945980387,0.09260615680973872,2.0493897048780014,0.1198409007743666
0.0999963886673293,0.4015151515151515,0.8561159420289856,0.0999963886673293,0.4015151515151515,0.8561159420289856,0.2132136288266488,0.2132136288266488,0.6504,0.3497,regulativ,2.5683478260869568,0.0886618850421183,0.62,False,True,0.9204699092049174,inphase,0,0.19625672956731638,0.09204366679743624,1.9626381730667164,0.1147679848272069
0.0999963886673293,0.4161616161616161,0.8561159420289856,0.0999963886673293,0.4161616161616161,0.8561159420289856,0.2057097511130896,0.2057097511130896,0.63675,0.36345,regulativ,2.5683478260869568,0.088101042195909,0.62,False,True,0.9146473512536252,inphase,0,0.18815187898262986,0.09146143202950076,1.8815867401829751,0.11002839005773923
0.0999963886673293,0.4308080808080807,0.8561159420289856,0.0999963886673293,0.4308080808080807,0.8561159420289856,0.1987161018958803,0.1987161018958803,0.6227,0.3774,regulativ,2.5683478260869568,0.087521300346545,0.62,False,True,0.9086285876418111,inphase,0,0.18055913100733992,0.09085957740407702,1.8056565183371667,0.10558826519503486
0.0999963886673293,0.4454545454545454,0.8561159420289856,0.0999963886673293,0.4454545454545454,0.8561159420289856,0.1921823525138161,0.1921823525138161,0.6089,0.3912,regulativ,2.5683478260869568,0.0869227838574024,0.62,False,True,0.9024149094851038,inphase,0,0.17342822024838966,0.09023823202806523,1.7343448354455626,0.1014182157929498
0.0999963886673293,0.46010101010101,0.8561159420289856,0.0999963886673293,0.46010101010101,0.8561159420289856,0.1860645827850558,0.1860645827850558,0.5952,0.4049,regulativ,2.5683478260869568,0.0863056211193009,0.62,False,True,0.8960076497112436,inphase,0,0.16671528951574097,0.08959752918942575,1.6672131037689166,0.09749259482612091
0.0999963886673293,0.4747474747474747,0.8561159420289856,0.0999963886673293,0.4747474747474747,0.8561159420289856,0.1803242924650913,0.1803242924650913,0.5811,0.419,regulativ,2.5683478260869568,0.0856699445229618,0.62,False,True,0.8894081827741489,inphase,0,0.160381901271411,0.08893760632858684,1.6038769340458277,0.09378892460022555
0.0999963886673293,0.4893939393939393,0.8561159420289856,0.0999963886673293,0.4893939393939393,0.8561159420289856,0.1749275902138141,0.1749275902138141,0.5675,0.4326,regulativ,2.5683478260869568,0.0850158904306086,0.62,False,True,0.8826179243590759,inphase,0,0.15439422658765162,0.0882586050089616,1.54399802478162,0.09028742246691782
0.0999963886673293,0.5040404040404041,0.8561159420289856,0.0999963886673293,0.5040404040404041,0.8561159420289856,0.169844523965116,0.169844523965116,0.5537,0.4464,regulativ,2.5683478260869568,0.0843435991467148,0.62,False,True,0.8756383310789315,inphase,0,0.14872237550770978,0.0875606708865804,1.4872774656141179,0.08697060922886954
0.0999963886673293,0.5186868686868686,0.8561159420289856,0.0999963886673293,0.5186868686868686,0.8561159420289856,0.1650485247489638,0.1650485247489638,0.5399,0.4602,regulativ,2.5683478260869568,0.0836532148879072,0.62,False,True,0.8684709001618094,inphase,0,0.14333984085911128,0.08684395367884563,1.43345017524561,0.08382298389014003
0.0999963886673293,0.5333333333333333,0.8561159420289856,0.0999963886673293,0.5333333333333333,0.8561159420289856,0.160515942156426,0.160515942156426,0.5258,0.4743,regulativ,2.5683478260869568,0.0829448857520281,0.62,False,True,0.8611171691298103,inphase,0,0.13822303370994593,0.08610860713241485,1.382280255837939,0.08083075199799628
0.0999963886673293,0.547979797979798,0.8561159420289856,0.0999963886673293,0.547979797979798,0.8561159420289856,0.1562256543015537,0.1562256543015537,0.5123,0.4878,regulativ,2.5683478260869568,0.0822187636863674,0.62,False,True,0.8535787154692218,inphase,0,0.1333508933220589,0.08535478899021999,1.3335570924035502,0.07798159754940329
0.0999963886673293,0.5626262626262626,0.8561159420289856,0.0999963886673293,0.5626262626262626,0.8561159420289856,0.1521587387048347,0.1521587387048347,0.4984,0.5017,regulativ,2.5683478260869568,0.0814750044550665,0.62,False,True,0.8458571562921231,inphase,0,0.1287045580258677,0.08458266095762904,1.2870920614347934,0.07526449052356501
0.0999963886673293,0.5772727272727273,0.8561159420289856,0.0999963886673293,0.5772727272727273,0.8561159420289856,0.1482981932783778,0.1482981932783778,0.4846,0.5155,regulativ,2.5683478260869568,0.0807137676057053,0.62,False,True,0.8379541479894898,inphase,0,0.12426708619696374,0.08379238866775779,1.2427157405691807,0.0726695237132365
0.0999963886673293,0.591919191919192,0.8561159420289856,0.0999963886673293,0.591919191919192,0.8561159420289856,0.1446286987348002,0.1446286987348002,0.4706,0.5295,regulativ,2.5683478260869568,0.0799352164350763,0.62,False,True,0.8298713858758735,inphase,0,0.12002321865647284,0.08298414164593905,1.2002755325071723,0.07018777378002632
0.0999963886673293,0.6065656565656565,0.8561159420289856,0.0999963886673293,0.6065656565656565,0.8561159420289856,0.1411364154181397,0.1411364154181397,0.4569,0.5432,regulativ,2.5683478260869568,0.0791395179541554,0.62,False,True,0.821610603825731,inphase,0,0.11595917549349698,0.08215809327335691,1.1596336331632253,0.06781118243921558
0.0999963886673293,0.6212121212121212,0.8561159420289856,0.0999963886673293,0.6212121212121212,0.8561159420289856,0.1378088088757608,0.1378088088757608,0.443,0.5571,regulativ,2.5683478260869568,0.0783268428522753,0.62,False,True,0.8131735739014821,inphase,0,0.11206248162860871,0.08131442074985383,1.1206652872377347,0.0655324544519117
0.0999963886673293,0.6358585858585859,0.8561159420289856,0.0999963886673293,0.6358585858585859,0.8561159420289856,0.1346344995370816,0.1346344995370816,0.4295,0.5706,regulativ,2.5683478260869568,0.0774973654605101,0.62,False,True,0.8045621059733757,inphase,0,0.10832181648422584,0.08045330505591866,1.0832572848664954,0.06334496971454409
0.0999963886673293,0.6505050505050505,0.8561159420289856,0.0999963886673293,0.6505050505050505,0.8561159420289856,0.1316031326996784,0.1316031326996784,0.4166,0.5835,regulativ,2.5683478260869568,0.0766512637142786,0.62,False,True,0.7957780473312449,inphase,0,0.10472688396242479,0.07957493091386353,1.047306661351872,0.06124270722384368
0.0999963886673293,0.6651515151515152,0.8561159420289856,0.0999963886673293,0.6651515151515152,0.8561159420289856,0.128705265692624,0.128705265692624,0.4042,0.5959,regulativ,2.5683478260869568,0.0757887191151746,0.62,False,True,0.7868232822882356,inphase,0,0.10126829960004986,0.07867948674819816,1.012719568673145,0.05922017908684794
0.0999963886673293,0.6797979797979798,0.8561159420289856,0.0999963886673293,0.6797979797979798,0.8561159420289856,0.1259322696264382,0.1259322696264382,0.3922,0.6079,regulativ,2.5683478260869568,0.0749099166920319,0.62,False,True,0.7776997317765932,inphase,0,0.0979374923104986,0.07776716464520995,0.9794102928688728,0.05727237306097381
0.0999963886673293,0.6944444444444444,0.8561159420289856,0.0999963886673293,0.6944444444444444,0.8561159420289856,0.1232762435761351,0.1232762435761351,0.3808,0.6193,regulativ,2.5683478260869568,0.0740150449612331,0.62,False,True,0.7684093529355934,inphase,0,0.09472661855866858,0.07683816031175861,0.9473003957553678,0.0553947023648171
0.0999963886673293,0.7090909090909091,0.8561159420289856,0.0999963886673293,0.7090909090909091,0.8561159420289856,0.120729939399705,0.120729939399705,0.371,0.6291,regulativ,2.5683478260869568,0.0731042958862695,0.62,False,True,0.7589541386917059,inphase,0,0.09162848717140495,0.07589267303329397,0.9163179630040152,0.05358296170843259
0.0999963886673293,0.7237373737373737,0.8561159420289856,0.0999963886673293,0.7237373737373737,0.8561159420289856,0.1182866956854053,0.1182866956854053,0.3601,0.64,regulativ,2.5683478260869568,0.0721778648365627,0.62,False,True,0.7493361173310824,inphase,0,0.08863649327682491,0.07493090563110638,0.8863969435106624,0.05183328866204425
0.0999963886673293,0.7383838383838384,0.8561159420289856,0.0999963886673293,0.7383838383838384,0.8561159420289856,0.1159403795603186,0.1159403795603186,0.3497,0.6504,regulativ,2.5683478260869568,0.0712359505455543,0.62,False,True,0.739557352064458,inphase,0,0.08574456010497744,0.07395306441881844,0.8574765673811963,0.050142129621946
0.0999963886673293,0.753030303030303,0.8561159420289856,0.0999963886673293,0.753030303030303,0.8561159420289856,0.113685335289863,0.113685335289863,0.3399,0.6602,regulativ,2.5683478260869568,0.070278755068075,0.62,False,True,0.7296199405845617,inphase,0,0.08294708757952582,0.07295935915812754,0.8295008318298023,0.04850620974769051
0.0999963886673293,0.7676767676767676,0.8561159420289856,0.0999963886673293,0.7676767676767676,0.8561159420289856,0.1115163387613064,0.1115163387613064,0.3307,0.6694,regulativ,2.5683478260869568,0.0693064837370003,0.62,False,True,0.7195260146161292,inphase,0,0.08023890679350497,0.07195000301380891,0.8024180459200982,0.04692250634019659
0.0999963886673293,0.7823232323232323,0.8561159420289856,0.0999963886673293,0.7823232323232323,0.8561159420289856,0.1094285570801716,0.1094285570801716,0.3218,0.6783,regulativ,2.5683478260869568,0.0683193451192043,0.62,False,True,0.7092777394586164,inphase,0,0.07761523959804228,0.07092521250798853,0.7761804264377467,0.04538822520984063
0.0999963886673293,0.796969696969697,0.8561159420289856,0.0999963886673293,0.796969696969697,0.8561159420289856,0.1074175126217907,0.1074175126217907,0.3132,0.6869,regulativ,2.5683478260869568,0.067317550970818,0.62,False,True,0.6988773135217096,inphase,0,0.07507166264630141,0.06988520747369582,0.7507437383169098,0.04390077964989565
0.0999963886673293,0.8116161616161616,0.8561159420289856,0.0999963886673293,0.8116161616161616,0.8561159420289856,0.1054790509752245,0.1054790509752245,0.3051,0.695,regulativ,2.5683478260869568,0.0663013161918053,0.62,False,True,0.6883269678537333,inphase,0,0.07260407532986565,0.06883021100770619,0.7260669739924999,0.04245777168621015
0.0999963886673293,0.8262626262626263,0.8561159420289856,0.0999963886673293,0.8262626262626263,0.8561159420289856,0.1036093122965683,0.1036093122965683,0.2971,0.703,regulativ,2.5683478260869568,0.065270858779863,0.62,False,True,0.6776289656630571,inphase,0,0.07020867112458425,0.06776044942268339,0.7021120668482979,0.04105697532069002
0.0999963886673293,0.8409090909090909,0.8561159420289856,0.0999963886673293,0.8409090909090909,0.8561159420289856,0.1018047056559674,0.1018047056559674,0.2895,0.7106,regulativ,2.5683478260869568,0.0642263997836575,0.62,False,True,0.666785601832603,inphase,0,0.06788191193020524,0.06667615219863204,0.6788436346040122,0.03969632152550151
0.0999963886673293,0.8555555555555555,0.8561159420289856,0.0999963886673293,0.8555555555555555,0.8561159420289856,0.1000618860195902,0.1000618860195902,0.2822,0.7179,regulativ,2.5683478260869568,0.0631681632554061,0.62,False,True,0.6557992024275587,inphase,0,0.06562050504504453,0.06557755193367072,0.6562287490536548,0.03837388477820392
0.0999963886673293,0.8702020202020202,0.8561159420289856,0.0999963886673293,0.8702020202020202,0.8561159420289856,0.0983777335561148,0.0983777335561148,0.2751,0.725,regulativ,2.5683478260869568,0.062096376202815,0.62,False,True,0.644672124196401,inphase,0,0.06342138246524809,0.06446488429413609,0.6342367290506868,0.03708787095626932
0.0999963886673293,0.8848484848484849,0.8561159420289856,0.0999963886673293,0.8848484848484849,0.8561159420289856,0.0967493349983937,0.0967493349983937,0.2682,0.7319,regulativ,2.5683478260869568,0.0610112685403821,0.62,False,True,0.6334067540653382,inphase,0,0.061281682239312574,0.06333838796402902,0.6128389540464924,0.035836606433486656
0.0999963886673293,0.8994949494949495,0.8561159420289856,0.0999963886673293,0.8994949494949495,0.8561159420289856,0.0951739668260448,0.0951739668260448,0.2616,0.7385,regulativ,2.5683478260869568,0.0599130730400771,0.62,False,True,0.6220055086262782,inphase,0,0.05919873164361453,0.06219830459381316,0.5920086958395918,0.034618528241263956
0.0999963886673293,0.914141414141414,0.8561159420289856,0.0999963886673293,0.914141414141414,0.8561159420289856,0.0936490800647435,0.0936490800647435,0.2552,0.7449,regulativ,2.5683478260869568,0.0588020252814088,0.62,False,True,0.6104708336184331,inphase,0,0.057170031974723354,0.06104487874857736,0.5717209664932822,0.033432175175401826
0.0999963886673293,0.9287878787878788,0.8561159420289856,0.0999963886673293,0.9287878787878788,0.8561159420289856,0.0921722865237552,0.0921722865237552,0.249,0.7511,regulativ,2.5683478260869568,0.057678363600889,0.62,False,True,0.5988052034036708,inphase,0,0.05519324478003866,0.05987835785557264,0.5519523806370353,0.032276179743977014
0.0999963886673293,0.9434343434343434,0.8561159420289856,0.0999963886673293,0.9434343434343434,0.8561159420289856,0.0907413463154099,0.0907413463154099,0.243,0.7571,regulativ,2.5683478260869568,0.0565423290409063,0.62,False,True,0.5870111204357282,inphase,0,0.0532661793704552,0.058698992151135526,0.5326810305886409,0.031149260864936773
0.0999963886673293,0.958080808080808,0.8561159420289856,0.0999963886673293,0.958080808080808,0.8561159420289856,0.0893541565193388,0.0893541565193388,0.2372,0.7629,regulativ,2.5683478260869568,0.0553941652980186,0.62,False,True,0.5750911147233958,inphase,0,0.051386781477875336,0.05750703462700835,0.5138863729252295,0.030050217233182436
0.0999963886673293,0.9727272727272728,0.8561159420289856,0.0999963886673293,0.9727272727272728,0.8561159420289856,0.088008740870813,0.088008740870813,0.2316,0.7685,regulativ,2.5683478260869568,0.0542341186706766,0.62,False,True,0.563047743287793,inphase,0,0.04955312293691141,0.05630274097606879,0.4955491252965753,0.028977921286584343
0.0999963886673293,0.9873737373737372,0.8561159420289856,0.0999963886673293,0.9873737373737372,0.8561159420289856,0.0867032403668469,0.0867032403668469,0.2262,0.7739,regulativ,2.5683478260869568,0.0530624380063891,0.62,False,True,0.5508835896138493,inphase,0,0.04776339228444102,0.05508636953748,0.4776511724172522,0.02793131370874305
0.0999963886673293,1.002020202020202,0.8561159420289856,0.0999963886673293,1.002020202020202,0.8561159420289856,0.0854359046961622,0.0854359046961622,0.2209,0.7792,regulativ,2.5683478260869568,0.0518793746483414,0.62,False,True,0.5386012630961063,inphase,0,0.046015886183111525,0.05385818124127273,0.4601754802985779,0.02690939841358346
0.0999963886673293,1.0166666666666666,0.8561159420289856,0.0999963886673293,1.0166666666666666,0.8561159420289856,0.0842050844099284,0.0842050844099284,0.2158,0.7843,regulativ,2.5683478260869568,0.0506851823814782,0.62,False,True,0.5262033984789651,inphase,0,0.044309001585712444,0.05261843955237215,0.4431060178895143,0.02591123796319799
0.0999963886673293,1.0313131313131312,0.8561159420289856,0.0999963886673293,1.0313131313131312,0.8561159420289856,0.0830092237596404,0.0830092237596404,0.2109,0.7892,regulativ,2.5683478260869568,0.0494801173780635,0.62,False,True,0.5136926552914919,inphase,0,0.042641228566775276,0.05136741041408043,0.4264276853900726,0.02493594937587366
0.0999963886673293,1.045959595959596,0.8561159420289856,0.0999963886673293,1.045959595959596,0.8561159420289856,0.0818468541367387,0.0818468541367387,0.206,0.7941,regulativ,2.5683478260869568,0.0482644381427269,0.62,False,True,0.5010717172769099,inphase,0,0.041011143756008415,0.05010536219102802,0.4101262485832904,0.023982700286063537
